Character:name:BanDancer	舞者	Dancer	Tänzer	舞者	ダンサー	Bailarín	Танцор	댄서
Character:description:BanDancer	同组的<BanFans>获得金币时额外给予10<CoinIcon>	Gives an extra 10 <CoinIcon> when <BanFans> in the group gains coins.	Gibt extra 10<CoinIcon>, wenn <BanFans> in der Gruppe Münzen erhält.	同組的<BanFans>獲得金幣時額外給予10<CoinIcon>	同じグループの<BanFans>がコインを獲得するとき、追加で10<CoinIcon>を与えます	Da 10<CoinIcon> extra cuando <BanFans> en grupo gana monedas.	Дать дополнительно 10<CoinIcon>, когда <BanFans> в группе получает монеты.	동일 그룹의 <BanFans> 금화를 획득할 때 추가로 10<CoinIcon> 부여
Character:name:BanDJ	DJ	DJ	Diskjockey	DJ	DJ	DJ	DJ	DJ
Character:description:BanDJ	每有1个\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\n就使货架上的随机1个<wine><candy>的价格增加5<CoinIcon>	For every\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\nincrease the price of 1 random <wine><candy> on the shelf by 5 <CoinIcon>.	Für jedes\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\nerhöhe 1 zufälliges <wine><candy> auf dem Regal um 5.	每有1个\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\n就使货架上的随机1个<wine><candy>的价格增加5<CoinIcon>	1つあるごとに\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\n、棚のランダムな<wine><candy>の価格が5<CoinIcon>増加します。	Por cada\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\naumenta 1 <wine><candy> al azar en el estante en 5.	За каждого\n<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>\nувеличьте 1 случайное <wine><candy> на полке на 5.	<BanBoy1><BanBoy2><BanBoy3><BanBoy4><BanDancer><BanDJ><BanFans>이/가 1개 있을 때마다, 선반의 무작위 <wine><candy> 중 1개의 가격이 5<CoinIcon> 증가합니다。
Character:name:JapanCatCoin	招财猫	Lucky Cat	Glückskatze	招財貓	招財猫	Gato de la Suerte	Счастливый Кот	재물을 부르는 고양이
Character:description:JapanCatCoin	所有人消费额外给予10<CoinIcon>，1回合后移除自身	Gives an extra 10 <CoinIcon> to everyone when they purchase. Removes itself after 1 round.	Gibt jedem extra 10<CoinIcon> beim Kauf. Entfernt sich selbst nach 1 Runde.	所有人消費額外給予10<CoinIcon>，1回合後移除自身	全員の消費に対して追加で10<CoinIcon>を与え、1ターン後に自身を削除します	Da 10<CoinIcon> extra a todos cuando compran. Se elimina después de 1 ronda.	Дать дополнительно 10<CoinIcon> всем при покупке. Удалить себя после 1 раунда.	모든 사람의 소비 시 추가로 10<CoinIcon> 부여, 1턴 후 제거
Character:name:MythUnicorn	独角兽	Unicorn	Einhorn	獨角獸	ユニコーン	Unicornio	Единорог	유니콘
Character:description:MythUnicorn	增加稀有人物出现概率，下回合必定出现1个4级人物，1回合后移除自身	Increases the chance of a rare character appearing. A level 4 character will appear next round. Remove itself after 1 round.	Erhöht die Chance, dass seltene Charaktere erscheinen. Ein Charakter der Stufe 4 erscheint in der nächsten Runde. Entfernt sich selbst nach 1 Runde.	增加稀有人物出現概率，下回合必定出現1個4級人物，1回合後移除自身	レアキャラクターの出現率を上げ、次のターンに必ず1つの4レベルキャラクターが出現、1ターン後に自身を削除	Aumenta la posibilidad de que aparezcan personajes raros. Un personaje de nivel 4 aparecerá en la próxima ronda. Se elimina después de 1 ronda.	Увеличить шанс появления редких персонажей. Персонаж 4 уровня появится в следующем раунде. Удалить себя после 1 раунда.	희귀 인물 출몰 확률을 증가시키고, 다음 턴에 반드시 4레벨 인물 1명 출현, 1턴 후 제거
Character:name:ElementFireMan	元素火	Element Fire	Element Feuer	元素火	エレメント・ファイア	Elemento Fuego	Элемент Огня	엘리멘탈 파이어
Character:description:ElementFireMan	给予3个<refresh>，1回合后移除自身	Gives 3 more <refresh>. Removes itself after 1 round.	Gibt 3 <refresh>. Entfernt sich selbst nach 1 Runde.	給予3個<refresh>，1回合後移除自身	3つの<refresh>を与え、1ターン後に自身を削除します	Da 3 <refresh>. Se elimina después de 1 ronda.	Дать 3 <refresh>. Удалить себя после 1 раунда.	<refresh>를 3개 부여, 1턴 후 제거
Character:name:ElementRockMan	元素石头	Element Stone	Element Stein	元素石頭	エレメント・ストーン	Elemento Piedra	Элемент Камня	엘리멘탈 스톤
Character:description:ElementRockMan	给予3个<stone>，1回合后移除自身	Gives 3 more <stone>. Removes itself after 1 round.	Gibt 3 <stone>. Entfernt sich selbst nach 1 Runde.	給予3個<stone>，回合後移除自身	3つの<stone>を与え、ターン後に自身を削除します	Da 3 <stone>. Se elimina después de 1 ronda.	Дать 3 <stone>. Удалить себя после 1 раунда.	<stone>을 3개 부여, 1턴 후 제거
Character:name:XiyouMonk	唐僧	Tang Monk	Tang Mönch	唐僧	三蔵法師	Tang Monk	Тан Сэн	탕 선지
Character:description:XiyouMonk	每1个\n<XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\n就增加1次消费\n转化一个同组的<AnimalMonkey>为<XiyouMonkey>，<AnimalMilkCow>为<XiyouCowman>	For each <XiyouMonkey>, <XiyouPig>, <XiyouSha>, <XiyouChange>, <XiyouCowman>, <XiyouLongMa>, increase consumption by 1, transforming a <AnimalMonkey> into <XiyouMonkey>, and a <AnimalMilkCow> into <XiyouCowman> within the same group.	Für jeden <XiyouMonkey>, <XiyouPig>, <XiyouSha>, <XiyouChange>, <XiyouCowman>, <XiyouLongMa> erhöhen Sie den Verbrauch um 1, und wandeln Sie ein <AnimalMonkey> in <XiyouMonkey> und ein <AnimalMilkCow> in <XiyouCowman> in derselben Gruppe um.	每个<XiyouMonkey>、<XiyouPig>、<XiyouSha>、<XiyouChange>、<XiyouCowman>、<XiyouLongMa>，就增加1次消费，将同组的<AnimalMonkey>转化为<XiyouMonkey>，<AnimalMilkCow>转化为<XiyouCowman>。	各々の<XiyouMonkey>、<XiyouPig>、<XiyouSha>、<XiyouChange>、<XiyouCowman>、<XiyouLongMa>につき、消費を1増やし、同じグループ内の<AnimalMonkey>を<XiyouMonkey>に、<AnimalMilkCow>を<XiyouCowman>に変換します。	Por cada <XiyouMonkey>, <XiyouPig>, <XiyouSha>, <XiyouChange>, <XiyouCowman>, <XiyouLongMa>, aumenta el consumo en 1, transformando un <AnimalMonkey> en <XiyouMonkey>, y un <AnimalMilkCow> en <XiyouCowman> dentro del mismo grupo.	За каждый <XiyouMonkey>, <XiyouPig>, <XiyouSha>, <XiyouChange>, <XiyouCowman>, <XiyouLongMa> увеличивается потребление на 1, превращая <AnimalMonkey> в <XiyouMonkey>, а <AnimalMilkCow> в <XiyouCowman> в той же группе.	<XiyouMonkey>, <XiyouPig>, <XiyouSha>, <XiyouChange>, <XiyouCowman>, <XiyouLongMa> 각각 마다 소비를 1회 증가시키고, 동일 그룹 내의 <AnimalMonkey>를 <XiyouMonkey>로, <AnimalMilkCow>를 <XiyouCowman>으로 변환합니다.
Character:name:XiyouMonkey	孙悟空	Sun Wukong	Sun Wukong	孫悟空	孫悟空	Sun Wukong	Сунь Укун	손오공
Character:description:XiyouMonkey	移除同组1个<XiyouCowman><MythSoul>并获得50<CoinIcon>	Removes one <XiyouCowman><MythSoul>in the group and gains 50 <CoinIcon>.	Entferne einen <XiyouCowman><MythSoul> in der Gruppe und erhalte 50<CoinIcon>.	移除同組1個<XiyouCowman><MythSoul>並獲得50<CoinIcon>	同じグループの1つの<XiyouCowman><MythSoul>を削除して50<CoinIcon>を獲得	elimina uno <XiyouCowman><MythSoul> en grupo y gana 50<CoinIcon>.	удалить одного <XiyouCowman><MythSoul> из группы и получить 50<CoinIcon>.	동일 그룹의 1개 <XiyouCowman><MythSoul>를 제거하고 50<CoinIcon> 획득
Character:name:XiyouPig	猪八戒	Zhu Bajie	Zhu Bajie	豬八戒	猪八戒	Zhu Bajie	Чжу Бадже	저팔계
Character:description:XiyouPig	消费时额外给予5<CoinIcon>\n使同组的<XiyouChange>额外给予20<CoinIcon>	Get an extra 5 <CoinIcon> when making a purchase.\n<XiyouChange> in the group gives an extra 20 <CoinIcon>.	Erhalte extra 5<CoinIcon> beim Kauf.\n<XiyouChange> in der Gruppe gibt extra 20<CoinIcon>.	消費時額外給予5<CoinIcon>\n使同組的<XiyouChange>額外給予20<CoinIcon>	消費時に追加で5<CoinIcon>を与える\n同じグループの<XiyouChange>に追加で20<CoinIcon>を与える	Obtén 5<CoinIcon> extra al comprar.\n<XiyouChange> en grupo da 20<CoinIcon> extra.	Получить дополнительно 5<CoinIcon> при покупке.\n<XiyouChange> в группе дает дополнительно 20<CoinIcon>.	소비할 때 추가로 5<CoinIcon> 제공\n동일 그룹의 <XiyouChange>가 추가로 20<CoinIcon> 제공
Character:name:XiyouSha	沙僧	Sha Wujing	Sha Wujing	沙僧	沙悟浄	Sha Wujing	Ша Вуджин	사오정
Character:description:XiyouSha	每有同组成员购买<book>后就使货架上的随机1个<book>价格x2	After any group member purchases <book>, double the price of 1 random <book> items on the shelf.	Nachdem ein Gruppenmitglied <book> gekauft hat, verdoppelt sich der Preis von 1 zufälligen <book>-Artikeln auf dem Regal.	每有同組成員購買<book>後就使貨架上的隨機1個<book>價格x2	同じグループのメンバーが<book>を購入するたびに、棚のランダムな<book>の価格が2倍になります。	Después de que cualquier miembro del grupo compre <book>, el precio de 1 artículo <book> al azar en la estantería se duplica.	После того как любой участник группы покупает <book>, цена 1 случайного товара <book> на полке удваивается.	동일 그룹 멤버가 <book>을(를) 구매할 때마다 선반의 무작위 <book> 1개 가격이 2배로 증가합니다.
Character:name:XiyouChange	嫦娥	Chang'e	Chang'e	嫦娥	嫦娥	Chang'e	Чан'э	창아
Character:description:XiyouChange	移除货架上的随机1个<ring>后使随机1个<ring>的价格x2\n使同组的<XiyouPig>获得的<CoinIcon>x4	Removes 1 random <ring> from the shelf, if successful then double the price of 1 random <ring> items. Also, make <XiyouPig> in the same group receive <CoinIcon> x4.	Entfernt einen zufälligen <ring> vom Regal. Bei Erfolg wird der Preis eines zufälligen <ring>-Artikels verdoppelt. Außerdem erhält <XiyouPig> in derselben Gruppe <CoinIcon> x4.	移除貨架上的隨機1個<ring>後使隨機1個<ring>的價格x2\n使同組的<XiyouPig>獲得的<CoinIcon>x4	シェルフからランダムに<ring>を1つ取り除いた後、ランダムな1つの<ring>の価格を2倍にします。\n同じグループの<XiyouPig>が得る<CoinIcon>を4倍にします。	Elimina un <ring> al azar de la estantería. Si tiene éxito, se duplica el precio de 1 artículo <ring> al azar. Además, hace que <XiyouPig> en el mismo grupo reciba <CoinIcon> x4.	Удаляет один случайный <ring> с полки, при успешном удалении удваивается цена одного случайного товара <ring>. Также, <XiyouPig> в той же группе получает <CoinIcon> x4.	선반에서 무작위로 <ring> 1개를 제거한 후에 무작위로 <ring> 1개의 가격을 2배로 만듭니다.\n동일 그룹의 <XiyouPig>가 받는 <CoinIcon>을 4배로 만듭니다.
Character:name:XiyouCowman	牛魔王	Bull Demon King	Büffel-Dämonenkönig	牛魔王	牛魔王	Bull Demon King	Бык-Демон Король	우마왕
Character:name:XiyouLongMa	白龙马	White Dragon Horse	Weißes Drachenpferd	白龍馬	白龍馬	White Dragon Horse	Белый Дракон-Конь	백룡마
Character:description:XiyouLongMa	同组\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\n获得金币时额外给予10<CoinIcon>	Gives an extra 10 <CoinIcon> when\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\nin the group gain coins.	Gibt extra 10<CoinIcon>, wenn\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\nin der Gruppe Münzen gewinnen.	同組\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\n獲得金幣時額外給予10<CoinIcon>	同じグループの\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\nが金貨を獲得する時に追加で10<CoinIcon>を与える	Da 10<CoinIcon> extra cuando\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\nen grupo ganan monedas.	Дать дополнительно 10<CoinIcon>, когда\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\nв группе получают монеты.	동일 그룹\n<XiyouMonk><XiyouMonkey><XiyouPig><XiyouSha><XiyouChange><XiyouCowman><XiyouLongMa>\n금화 획득 시 추가로 10<CoinIcon> 제공
Character:name:MafiaManBoss	黑帮老大	Gangster Boss	Gangsterboss	黑幫老大	マフィアのボス	Jefe de la Mafia	Босс Гангстеров	흑방 두목
Character:description:MafiaManBoss	30%概率把同组1个\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\n转化成<CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>\n同组有<CitizenPolice><DetectiveSherlock><DetectiveWatson>时不扣<CoinIcon>	Has a 30% chance to convert a\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\nin the group to <CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>.\nNo <CoinIcon> deducted if <CitizenPolice><DetectiveSherlock><DetectiveWatson> is in the group.	30% Chance, einen\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\nin der Gruppe in <CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4> umzuwandeln.\nKeine <CoinIcon> Abzug, wenn <CitizenPolice><DetectiveSherlock><DetectiveWatson> in der Gruppe sind.	30%概率把同組1個\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\n轉化成<CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>\n同組有<CitizenPolice><DetectiveSherlock><DetectiveWatson>時不扣<CoinIcon>	30%の確率で同じグループの1つの\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\nを<CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>に変換\n同じグループに<CitizenPolice><DetectiveSherlock><DetectiveWatson>がいる場合、<CoinIcon>は減らない	30% de posibilidad de convertir uno\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\nen grupo a <CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>.\nNo se deduce <CoinIcon> si <CitizenPolice><DetectiveSherlock><DetectiveWatson> están en grupo.	30% шанс превратить одного\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\nв группе в <CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>.\nНет учета <CoinIcon>, если <CitizenPolice><DetectiveSherlock><DetectiveWatson> в группе.	30% 확률로 동일 그룹의 1명\n<CitizenFisher><CitizenSmith><CitizenMiner><CitizenFarm><CitizenWoman1><CitizenWoman2>\n<CitizenCowboy><CitizenCooker><CitizenPastry><CitizenChemist><CitizenBartender><CitizenJeweler><SifiRadiation>\n을 <CitizenPrisoner><MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>로 변환\n동일 그룹에 <CitizenPolice><DetectiveSherlock><DetectiveWatson>가 있을 때 <CoinIcon> 차감하지 않음
Character:name:MafiaMan1	军火贩	Arms Dealer	Waffenhändler	軍火販	武器商人	Arms Dealer	Торговец Оружием	무기상
Character:description:MafiaMan1	同组内有<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>就多生产1个<gun>\n同组有<CitizenPolice><DetectiveSherlock><DetectiveWatson>时不扣<CoinIcon>	Produces an extra <gun> when any <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4> is in the group. No <CoinIcon> deducted if <CitizenPolice><DetectiveSherlock><DetectiveWatson> is in the group.	Produziere ein extra <gun>, wenn irgendein <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4> in der Gruppe ist. Keine <CoinIcon> Abzug, wenn <CitizenPolice><DetectiveSherlock><DetectiveWatson> in der Gruppe sind.	同組內有<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>就多生產1個<gun>\n同組有<CitizenPolice><DetectiveSherlock><DetectiveWatson>時不扣<CoinIcon>	同じグループに<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>がいると1つの<gun>を追加で生産\n同じグループに<CitizenPolice><DetectiveSherlock><DetectiveWatson>がいる場合、<CoinIcon>は減らない	Produce un <gun> extra cuando cualquier <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4> está en grupo. No se deduce <CoinIcon> si <CitizenPolice><DetectiveSherlock><DetectiveWatson> están en grupo.	Произвести дополнительный <gun>, когда любой <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4> в группе. Нет учета <CoinIcon>, если <CitizenPolice><DetectiveSherlock><DetectiveWatson> в группе.	동일 그룹에 <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4>가 있을 때 <gun>을 1개 더 생산\n동일 그룹에 <CitizenPolice><DetectiveSherlock><DetectiveWatson>가 있을 때 <CoinIcon> 차감하지 않음
Character:name:MafiaMan3	街头黑帮	Street Gangster	Straßengangster	街頭黑幫	ストリートギャング	Gangster de la Calle	Уличный Гангстер	거리의 갱단
Character:description:MafiaMan3	消费时额外给予2<CoinIcon>\n同组有<CitizenPolice><DetectiveSherlock><DetectiveWatson>时不扣<CoinIcon>	Get an extra 5 <CoinIcon> when making a purchase. <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss> in the group gets extra 5 <CoinIcon> when they produce or purchase.\nNo <CoinIcon> is deducted if <CitizenPolice><DetectiveSherlock><DetectiveWatson> is in the group.	Erhalte extra 5<CoinIcon> beim Kauf. <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss> in der Gruppe erhalten extra 5<CoinIcon>, wenn sie produzieren oder kaufen.\nKeine <CoinIcon> Abzug, wenn <CitizenPolice><DetectiveSherlock><DetectiveWatson> in der Gruppe sind.	消費時額外給予2<CoinIcon>\n同組有<CitizenPolice><DetectiveSherlock><DetectiveWatson>時不扣<CoinIcon>	消費時に追加で2<CoinIcon>を与える\n同じグループに<CitizenPolice><DetectiveSherlock><DetectiveWatson>がいる場合、<CoinIcon>は減らない	Obtén 5<CoinIcon> extra al comprar. <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss> en grupo obtienen 5<CoinIcon> extra cuando producen o compran.\nNo se deduce <CoinIcon> si <CitizenPolice><DetectiveSherlock><DetectiveWatson> están en grupo.	Получить дополнительно 5<CoinIcon> при покупке. <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss> в группе получают дополнительно 5<CoinIcon>, когда они производят или покупают.\nНет учета <CoinIcon>, если <CitizenPolice><DetectiveSherlock><DetectiveWatson> в группе.	소비 시 추가로 2<CoinIcon> 제공\n동일 그룹에 <CitizenPolice><DetectiveSherlock><DetectiveWatson>가 있을 때 <CoinIcon> 차감하지 않음
Character:name:MafiaMan4	黑帮大哥	Gangster Underboss	Gangster Underboss	黑幫大哥	マフィアのボス	Subjefe de la Mafia	Подбосс Гангстеров	갱단 보스
Character:description:MafiaMan4	消费时额外给予5<CoinIcon>，同组的<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss>生产或消费时额外给予5<CoinIcon>\n同组有<CitizenPolice><DetectiveSherlock><DetectiveWatson>时不扣<CoinIcon>	Has a 25% chance to Increase the purchase quantity by 1 when purchased,\nNo <CoinIcon> deducted if <CitizenPolice><DetectiveSherlock><DetectiveWatson> is in the group.	25% Chance, die Kaufmenge um 1 zu erhöhen, wenn gekauft,\nKeine <CoinIcon> abgezogen, wenn <CitizenPolice><DetectiveSherlock><DetectiveWatson> in der Gruppe sind.	消費時額外給予5<CoinIcon>，同組的<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss>生產或消費時額外給予5<CoinIcon>\n同組有<CitizenPolice><DetectiveSherlock><DetectiveWatson>時不扣<CoinIcon>	消費時に追加で5<CoinIcon>を与え、同じグループの<MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss>が生産または消費するときに追加で5<CoinIcon>を与える\n同じグループに<CitizenPolice><DetectiveSherlock><DetectiveWatson>がいる場合、<CoinIcon>は減らない	25% de probabilidad de aumentar la cantidad de compra en 1 al comprar,\nNo se deduce ningún <CoinIcon> si <CitizenPolice><DetectiveSherlock><DetectiveWatson> están en el grupo.	25% шанс увеличить количество покупок на 1 при покупке,\nНет списания <CoinIcon>, если в группе <CitizenPolice><DetectiveSherlock><DetectiveWatson>.	소비할 때 추가로 5<CoinIcon> 제공, 동일 그룹의 <MafiaMan1><MafiaMan2><MafiaMan3><MafiaMan4><MafiaManBoss> 생산 또는 소비할 때 추가로 5<CoinIcon> 제공\n동일 그룹에 <CitizenPolice><DetectiveSherlock><DetectiveWatson>가 있을 때 <CoinIcon> 차감하지 않음
Character:name:MafiaMan2	黑帮打手	Gangster Thug	Gangster Schläger	黑幫打手	ヤクザの手下	Gangster Thug	Гангстер-головорез	갱단 행동대원
Character:description:MafiaMan2	每次消费有25%概率购买数量+1\n同组有<CitizenPolice><DetectiveSherlock><DetectiveWatson>时不扣除<CoinIcon>	Get an extra 2 <CoinIcon> when making a purchase.\nNo <CoinIcon> deducted if <CitizenPolice><DetectiveSherlock><DetectiveWatson> is in the group.	Erhalte extra 2<CoinIcon> beim Kauf.\nKeine <CoinIcon> Abzug, wenn <CitizenPolice><DetectiveSherlock><DetectiveWatson> in der Gruppe sind.	每次消費有25%概率購買數量+1\n同組有<CitizenPolice><DetectiveSherlock><DetectiveWatson>時不扣除<CoinIcon>	消費するたびに25%の確率で購入数量+1\n同じグループに<CitizenPolice><DetectiveSherlock><DetectiveWatson>がいる場合、<CoinIcon>は減らない	Obtén 2<CoinIcon> extra al comprar.\nNo se deduce <CoinIcon> si <CitizenPolice><DetectiveSherlock><DetectiveWatson> están en grupo.	Получить дополнительно 2<CoinIcon> при покупке.\nНет учета <CoinIcon>, если <CitizenPolice><DetectiveSherlock><DetectiveWatson> в группе.	소비할 때 25% 확률로 구매량 +1\n동일 그룹에 <CitizenPolice><DetectiveSherlock><DetectiveWatson>가 있을 때 <CoinIcon> 차감하지 않음
Character:name:ElementYellowMan	元素黄人	Yellow Element	Gelbes Element	元素黃人	エレメントミニオン	Elemento Amarillo	Желтый элемент	원소 황인
Character:description:ElementYellowMan	所有人生产商品数量+1，购买数量+1，1回合后移除自身	Increase everyone's production and purchase quantity by 1, and remove itself after 1 round.	Erhöht die Produktions- und Kaufmenge aller um 1 und entfernt sich selbst nach 1 Runde.	所有人生產商品數量+1，購買數量+1，1回合後移除自身	全員の商品生産数+1、購入数+1、1ターン後に自身を除去	Aumenta la producción y la cantidad de compra de todos en 1, y se elimina después de 1 ronda.	Увеличивает производство и количество покупок каждого на 1, и удаляет себя после 1 раунда.	모든 사람이 생산하는 상품 수량 +1, 구매 수량 +1, 1턴 후에 자신을 제거
Character:name:ElementBombMan	炸弹人	Bomb Man	Bombenmann	炸彈人	ボムマン	Hombre Bomba	Человек-бомба	폭탄인간
Character:description:ElementBombMan	移除同组的所有人，并获得15倍于所有被移除人本回合已获得的<CoinIcon>，移除自身	Remove everyone in group and gain 15x the <CoinIcon> gained by all removed players in this round. Remove itself after the round.	Entfernt alle in der Gruppe und erhält das 15-fache der von allen entfernten Spielern in dieser Runde gewonnenen <CoinIcon>. Entfernt sich danach selbst.	移除同組的所有人，並獲得15倍於所有被移除人本回合已獲得的<CoinIcon>，移除自身	同じグループの全員を除去し、除去された全員がこのターンに得た<CoinIcon>の15倍を得る、自身を除去	Elimina a todos en el grupo y gana 15 veces el <CoinIcon> ganado por todos los jugadores eliminados en esta ronda. Se elimina después de eso.	Удаляет всех в группе и получает в 15 раз больше <CoinIcon>, полученных всеми удаленными игроками в этом раунде. Затем удаляет себя.	동일 그룹의 모든 사람들을 제거하고, 제거된 사람들이 이번 턴에 획득한 <CoinIcon>의 15배를 획득, 자신도 제거
Character:name:PlantStar	许愿星	Wishing Star	Wunschstern	許願星	ウィッシュスター	Estrella de los Deseos	Звезда желаний	소원성
Character:description:PlantStar	随机生产2个商品，2回合后移除自身	Produce 2 random products and remove itself after 2 rounds.	Produziert 2 zufällige Produkte und entfernt sich selbst nach 2 Runden.	隨機生產2個商品，2回合後移除自身	ランダムに2つの商品を生産、2ターン後に自身を除去	Produce 2 productos aleatorios y se elimina después de 2 rondas.	Производит 2 случайных продукта и удаляет себя через 2 раунда.	무작위로 상품 2개 생산, 2턴 후 자신이 제거
Character:name:ToyBear	玩具熊	Toy Bear	Spielzeugbär	玩具熊	テディベア	Oso de Juguete	Игрушечный медведь	장난감 곰
Character:name:ToyBearPink	粉色玩具熊	Pink Toy Bear	Rosa Spielzeugbär	粉紅玩具熊	ピンクのテディベア	Oso de Juguete Rosa	Розовый игрушечный медведь	핑크색 장난감 곰
Character:name:PlantMoon	月亮	Moon	Mond	月亮	ムーン	Luna	Луна	달
